DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;TIPO;FECHA_SOLICITUD;RAZON_SOCIAL;NUMERO_RESOLUCION;FECHA_EMISION;FECHA_VENCIMIENTO;PLACA;ANO_FABRICACION;PESO_BRUTO;NUMERO_TUC_MTC;TIPO_CARGA;FECHA_CORTE
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BXN907;2023;25;0;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BXP833;2023;25;0;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BXT835;2023;25;0;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BXU760;2023;25;0;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BAO783;2019;24.6;�15M22029230E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BAO895;2019;17.1;�15M22042173E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BAP821;2019;17.1;�15M22043369E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BCG797;2019;16.93;�15M25036237E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRH725;2023;28.1;�15M22034875E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRR897;2023;14.3;�15M22036928E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRS795;2023;14.3;�15M22036929E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRS819;2023;14.3;�15M22036930E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRS833;2023;14.3;�15M22036931E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRS849;2023;14.3;�15M22036932E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRS892;2023;14.3;�15M22036933E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRS943;2023;14.3;�15M22036934E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRT933;2023;14.3;�15M22037928E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BRS940;2022;16.3;�15M23021053E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BVQ709;2023;9.1;�15M23042096E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BWY896;2024;9.1;15M23056288E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BWZ791;2024;9.1;15M23056289E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BXM718;2024;9.1;15M23059249E;CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;AMA920;2016;25;�15M25040741E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;AMA927;2016;25;�15M25040077E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;AYU929;2019;25;�15M25039868E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BCG758;2019;25;�15M23059503E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BCG735;2019;25;�15M23059327E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BCG779;2019;25;�15M23056557E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BCG943;2019;25;�15M23059301E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;REPARTO PERU S.A.C.;2753-2025;20250811;20300811;BCH811;2019;25;�15M23059295E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250805;GULDA & CIA S.A.C.;2754-2025;20250811;20290708;CEB735;2026;3.42;15M25035069E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250807;IMPORT AND SERVICE FERRY INTERNATIONAL S.A.C.;2755-2025;20250811;20251106;CEU721;2026;7;15M25042784E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250808;TRANSPORTE ARBILDO SERVICIO EXPRESS E.I.R.L.;2769-2025;20250812;20300812;B4T841;1986;18;15M25016694E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250811;TRANSPORTES MAMANI E.I.R.L.;2793-2025;20250921;20300921;ARS943;2016;30;151817257;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250811;TRANSPORTES MAMANI E.I.R.L.;2793-2025;20250921;20300921;AHN731;2015;4.85;151817256;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250811;TRANSPORTES MAMANI E.I.R.L.;2793-2025;20250921;20300921;AKP862;2015;4.85;151817260;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250811;TRANSPORTES MAMANI E.I.R.L.;2793-2025;20250921;20300921;BAU779;2018;11.275;151916903;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250811;TRANSPORTES MAMANI E.I.R.L.;2793-2025;20250921;20300921;D9Q834;2013;11.205;151817255;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20250811;OSWALDO HUARCAYA CAJA ;2794-2025;20250813;20300813;BAN808;2017;7.8;151925854;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20250812;YICELA VERONICA ALLCCA VASQUEZ ;2827-2025;20250815;20300815;AZW752;2016;7.8;151908357;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20250813;MARITA DEL PILAR LOSSIO ESPEJO ;2828-2025;20250815;20300815;A4G907;1992;6.8;15M21029197E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250813;MCJ SERVICIOS Y TRANSPORTES S.A.C.;2829-2025;20250815;20300212;CER728;2026;3.5;15M25042754E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;FERTILIZACION TECNICA S.A.;2846-2025;20250818;20300818;ALA732;2015;6.5;151903056;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;FERTILIZACION TECNICA S.A.;2846-2025;20250818;20300818;F8N911;2013;7.8;151710986;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;EDALTEC PERU CONTRATISTAS GENERALES S.A.C.;2847-2025;20250818;20291212;BCV778;2019;7;151936906;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;REPRESENTACIONES PERUANAS DEL SUR S.A.;2848-2025;20250818;20280626;CER830;2026;41.5;15M25041505E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;REPRESENTACIONES PERUANAS DEL SUR S.A.;2848-2025;20250818;20280626;CEO788;2026;41.5;15M25038700E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;REPRESENTACIONES PERUANAS DEL SUR S.A.;2848-2025;20250818;20280626;CEO837;2026;41.5;15M25038702E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;REPRESENTACIONES PERUANAS DEL SUR S.A.;2848-2025;20250818;20280626;CEO885;2026;41.5;15M25038703E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;REPRESENTACIONES PERUANAS DEL SUR S.A.;2848-2025;20250818;20280626;CEJ709;2025;41;15M25039364E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250814;REPRESENTACIONES PERUANAS DEL SUR S.A.;2848-2025;20250818;20280626;CEJ755;2025;41;15M25039365E;CARGA GENERAL;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250815;REPARTO PERU S.A.C.;2870-2025;20250819;20300811;BRS894;2022;16.3;15M22052314E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250815;OXYMAN COMERCIAL S.A.C.;2871-2025;20250820;20300820;VCS916;2023;25;04M24001142E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250815;OXYMAN COMERCIAL S.A.C.;2871-2025;20250820;20300820;V0A776;2017;8.2;41807069;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20250815;OXYMAN COMERCIAL S.A.C.;2871-2025;20250820;20300820;VAI701;2020;7.8;42002718;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20250930
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20250815;HUGO SANTIAGO AGUIRRE ;2872-2025;20250819;20300819;CCW701;2025;27.3;15M25020739E;CARGA GENERAL;20250930
